,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000004183,YLR193C,UPS1,1.0,12.4308767319,12.4308767319,[12.430877],Phosphatidic acid transfer protein; plays a role in phospholipid metabolism by transporting phosphatidic acid from the outer to the inner mitochondrial membrane; localizes to the mitochondrial intermembrane space; null mutant has altered cardiolipin and phosphatidic acid levels; ortholog of human PRELI
S000000019,YAL021C,CCR4,1.0,12.4293985367,12.4293985367,[12.429399],"Component of the CCR4-NOT transcriptional complex; CCR4-NOT is involved in regulation of gene expression; component of the major cytoplasmic deadenylase, which is involved in mRNA poly(A) tail shortening"
S000006601,TI(AAU)D,,1.0,12.4293985367,12.4293985367,[12.429399],"Isoleucine tRNA (tRNA-Ile), predicted by tRNAscan-SE analysis"
S000000219,YBR015C,MNN2,1.0,12.4293985367,12.4293985367,[12.429399],"Alpha-1,2-mannosyltransferase; responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides, localizes to an early Golgi compartment"
S000000220,YBR016W,,1.0,12.4293985367,12.4293985367,[12.429399],"Tail-anchored plasma membrane protein with a conserved CYSTM module; predicted to be palmitoylated; has similarity to hydrophilins, which are involved in the adaptive response to hyperosmotic conditions; YBR016W has a paralog, YDL012C, that arose from the whole genome duplication"
S000001287,YIL025C,,1.0,12.4293985367,12.4293985367,[12.429399],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000001288,YIL026C,IRR1,1.0,12.4293985367,12.4293985367,[12.429399],Subunit of the cohesin complex; which is required for sister chromatid cohesion during mitosis and meiosis and interacts with centromeres and chromosome arms; relocalizes to the cytosol in response to hypoxia; essential for viability
S000006553,TE(UUC)G1,SOE1,1.0,12.4293985367,12.4293985367,[12.429399],"Glutamate tRNA (tRNA-Glu), predicted by tRNAscan-SE analysis; thiolation of uridine at wobble position (34) requires Ncs6p; can mutate to become a missense suppressor tRNA that inserts glutamate residues at lysine codons; target of K. lactis zymocin"
S000002681,YDR273W,DON1,1.0,12.4293985367,12.4293985367,[12.429399],"Meiosis-specific component of the spindle pole body; part of the leading edge protein (LEP) coat, forms a ring-like structure at the leading edge of the prospore membrane during meiosis II; DON1 has a paralog, CUE5, that arose from the whole genome"
S000002419,YDR012W,RPL4B,1.0,12.4176206589,12.4176206589,[12.417621],"Ribosomal 60S subunit protein L4B; homologous to mammalian ribosomal protein L4 and bacterial L4; RPL4B has a paralog, RPL4A, that arose from the whole genome duplication"
S000000732,YEL006W,YEA6,1.0,12.4176206589,12.4176206589,[12.417621],"Putative mitochondrial NAD+ transporter; member of the mitochondrial carrier subfamily (see also YIA6); has putative human ortholog; YEA6 has a paralog, YIA6, that arose from the whole genome duplication"
S000005619,YOR093C,CMR2,1.0,12.4176206589,12.4176206589,[12.417621],Putative protein of unknown function; deletion causes sensitivity to unfolded protein response-inducing agents
S000006585,TG(GCC)M,,1.0,12.3969297409,12.3969297409,[12.39693],"Glycine tRNA (tRNA-Gly), predicted by tRNAscan-SE analysis"
S000000126,YBL030C,PET9,1.0,12.3969297409,12.3969297409,[12.39693],"Major ADP/ATP carrier of the mitochondrial inner membrane; exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; required for viability in many lab strains that carry a sal1 mutation; PET9 has a paralog, AAC3, that arose from the whole genome duplication; human homolog SLC25A4 implicated in progressive external ophthalmoplegia can complement yeast null mutant"
S000006394,YPR190C,RPC82,1.0,12.3683605194,12.3683605194,[12.368361],RNA polymerase III subunit C82
S000001361,YIL099W,SGA1,1.0,12.3683605194,12.3683605194,[12.368361],"Intracellular sporulation-specific glucoamylase; involved in glycogen degradation; induced during starvation of a/a diploids late in sporulation, but dispensable for sporulation"
S000000381,YBR177C,EHT1,1.0,12.3683605194,12.3683605194,[12.368361],"Acyl-coenzymeA:ethanol O-acyltransferase; plays a minor role in medium-chain fatty acid ethyl ester biosynthesis; possesses short-chain esterase activity; localizes to lipid particles and the mitochondrial outer membrane; EHT1 has a paralog, EEB1, that arose from the whole genome duplication"
S000001363,YIL101C,XBP1,1.0,12.3683605194,12.3683605194,[12.368361],"Transcriptional repressor; binds promoter sequences of cyclin genes, CYS3, and SMF2; not expressed during log phase of growth, but induced by stress or starvation during mitosis, and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress"
S000000183,YBL087C,RPL23A,1.0,12.3683605194,12.3683605194,[12.368361],"Ribosomal 60S subunit protein L23A; homologous to mammalian ribosomal protein L23 and bacterial L14; RPL23A has a paralog, RPL23B, that arose from the whole genome duplication"
S000005029,YNL085W,MKT1,1.0,12.3636693954,12.3636693954,[12.363669],"Protein similar to nucleases that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability, drug resistance, and more; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains"
S000002451,YDR044W,HEM13,1.0,12.3636693954,12.3636693954,[12.363669],Coproporphyrinogen III oxidase; oxygen-requiring enzyme that catalyzes sixth step in heme biosynthetic pathway; transcription is repressed by oxygen and heme (via Rox1p and Hap1p); human homolog CPOX can complement yeast mutant and allow growth of haploid null after sporulation of a heterozygous diploid
S000003326,YGR094W,VAS1,1.0,12.3204488754,12.3204488754,[12.320449],"Mitochondrial and cytoplasmic valyl-tRNA synthetase; human homolog VARS2 implicated in mitochondrial diseases, can partially complement yeast null mutant"
S000002986,YGL018C,JAC1,1.0,12.3204488754,12.3204488754,[12.320449],Specialized J-protein that functions in Fe-S cluster biogenesis; functions with Hsp70 in Fe-S cluster biogenesis in mitochondria; involved in iron metabolism; contains a J domain typical to J-type chaperones; localizes to the mitochondrial matrix
S000006363,YPR159W,KRE6,1.0,12.3204488754,12.3204488754,[12.320449],"Type II integral membrane protein; required for beta-1,6 glucan biosynthesis; putative beta-glucan synthase; localizes to ER, plasma membrane, sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog, SKN1, that arose from the whole genome duplication"
S000002347,YDL188C,PPH22,1.0,12.3204488754,12.3204488754,[12.320449],"Catalytic subunit of protein phosphatase 2A (PP2A); functionally redundant with Pph21p; methylated at C terminus; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; protein abundance increases in response to DNA replication stress; dephosphorylates Tel1p/Mec1p-phosphorylated Cdc13p to promote telomerase release from telomeres at G2/M; PPH22 has a paralog, PPH21, that arose from the whole genome duplication"
S000004731,YMR124W,EPO1,1.0,12.3204488754,12.3204488754,[12.320449],"Protein involved in septin-ER tethering; interacts with ER membrane protein, Scs2p, and Shs1p, a septin ring component, at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog, YLR031W, that arose from the whole genome duplication"
S000004939,YMR320W,,1.0,12.2858982086,12.2858982086,[12.285898],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000001580,YKL097C,,1.0,12.2812070847,12.2812070847,[12.281207],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species"
S000001025,YHL033C,RPL8A,1.0,12.2812070847,12.2812070847,[12.281207],"Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A, no bacterial homolog; RPL8A has a paralog, RPL8B, that arose from the whole genome duplication"
S000028698,YNL024C-A,KSH1,1.0,12.2812070847,12.2812070847,[12.281207],Essential protein suggested to function early in the secretory pathway; inviability is suppressed by overexpression of Golgi protein Tvp23p; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and cytosol respectively; ortholog of human Kish
S000028667,YKL096C-B,,1.0,12.2812070847,12.2812070847,[12.281207],"Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
S000003620,YJL084C,ALY2,1.0,12.2711877823,12.2711877823,[12.271188],"Alpha arrestin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; phosphorylated by Npr1p and also by cyclin-CDK complex Pcl7p-Pho85p; promotes endocytosis of plasma membrane proteins; ALY2 has a paralog, ALY1, that arose from the whole genome duplication"
S000001077,YHR035W,NEL1,1.0,12.2653436661,12.2653436661,[12.265344],Activator of Sar1p GTPase activity; paralog of Sec23 but does not associate with the COPII components; not an essential gene
S000004933,YMR316C-A,,1.0,12.2653436661,12.2653436661,[12.265344],Protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; mRNA identified as translated by ribosome profiling data; overlaps the verified gene DIA1/YMR316W
S000003942,YLL019C,KNS1,1.0,12.2653436661,12.2653436661,[12.265344],"Protein kinase involved in negative regulation of PolIII transcription; effector kinase of the TOR signaling pathway and phosphorylates Rpc53p to regulate ribosome and tRNA biosynthesis; member of the LAMMER family of protein kinases, which are serine/threonine kinases also capable of phosphorylating tyrosine residues; capable of autophosphorylation"
S000006114,YPL193W,RSA1,1.0,12.2594108582,12.2594108582,[12.259411],Protein involved in the assembly of 60S ribosomal subunits; functionally interacts with Dbp6p; functions in a late nucleoplasmic step of the assembly
S000003628,YJL092W,SRS2,1.0,12.2594108582,12.2594108582,[12.259411],"DNA helicase and DNA-dependent ATPase; involved in DNA repair and checkpoint recovery, needed for proper timing of commitment to meiotic recombination and transition from Meiosis I to II; blocks trinucleotide repeat expansion; affects genome stability; disassembles Rad51p nucleoprotein filaments during meiotic recombination; stimulates activity of the Mus81p-Mms4p endonuclease, independently of Srs2p catalytic activity; functional homolog of human RTEL1"
S000000215,YBR011C,IPP1,1.0,12.2526683807,12.2526683807,[12.252668],"Cytoplasmic inorganic pyrophosphatase (PPase); homodimer that catalyzes the rapid exchange of oxygens from Pi with water, highly expressed and essential for viability, active-site residues show identity to those from E. coli PPase"
S000005036,YNL092W,,1.0,12.2526683807,12.2526683807,[12.252668],S-adenosylmethionine-dependent protein methyltransferase; capable of automethylation; member of the seven beta-strand family; YNL092W is not an essential gene
