,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000003748,YJL212C,OPT1,1.0,12.0,12.0,[12.0],Proton-coupled oligopeptide transporter of the plasma membrane; also transports glutathione and phytochelatin; member of the OPT family
S000003039,YGL071W,AFT1,1.0,12.0,12.0,[12.0],"Transcription factor involved in iron utilization and homeostasis; binds consensus site PyPuCACCCPu and activates transcription in response to changes in iron availability; in iron-replete conditions localization is regulated by Grx3p, Grx4p, and Fra2p, and promoter binding is negatively regulated via Grx3p-Grx4p binding; AFT1 has a paralog, AFT2, that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"
S000000379,YBR175W,SWD3,1.0,12.0,12.0,[12.0],Essential subunit of the COMPASS (Set1C) complex; COMPASS methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres; WD40 beta propeller superfamily member and ortholog of mammalian WDR5
S000002348,YDL189W,RBS1,1.0,12.0,12.0,[12.0],Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain
S000005432,YOL071W,SDH5,1.0,12.0,12.0,[12.0],"Protein required for flavinylation of Sdh1p; binds to Sdh1p and promotes FAD cofactor attachment, which is necessary for succinate dehydrogenase (SDH) complex assembly and activity; mutations in human ortholog PGL2 are associated with neuroendocrine tumors (paraganglioma)"
S000000378,YBR174C,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF YBR175W; null mutant is viable and sporulation defective"
S000003742,YJL205C,NCE101,1.0,12.0,12.0,[12.0],Protein of unknown function; involved in secretion of proteins that lack classical secretory signal sequences; SWAT-GFP and mCherry fusion proteins localize to the cytosol
S000006335,YPR131C,NAT3,1.0,12.0,12.0,[12.0],Catalytic subunit of the NatB N-terminal acetyltransferase; NatB catalyzes acetylation of the amino-terminal methionine residues of all proteins beginning with Met-Asp or Met-Glu and of some proteins beginning with Met-Asn or Met-Met
S000000373,YBR169C,SSE2,1.0,12.0,12.0,[12.0],"Member of Hsp110 subclass of the heat shock protein 70 (HSP70) family; serves as nucleotide exchange factor to load ATP onto the SSA class of cytosolic Hsp70s; may be involved in protein folding; localized to the cytoplasm; SSE2 has a paralog, SSE1, that arose from the whole genome duplication"
S000004123,YLR133W,CKI1,1.0,12.0,12.0,[12.0],"Choline kinase; catalyzes the first step in phosphatidylcholine synthesis via the CDP-choline (Kennedy pathway); exhibits some ethanolamine kinase activity contributing to phosphatidylethanolamine synthesis via the CDP-ethanolamine pathway; CKI1 has a paralog, EKI1, that arose from the whole genome duplication"
S000003707,YJL171C,TOH1,1.0,12.0,12.0,[12.0],"GPI-anchored cell wall protein of unknown function; induced in response to cell wall damaging agents and by mutations in genes involved in cell wall biogenesis; sequence similarity to YBR162C/TOS1, a covalently bound cell wall protein; protein abundance increases in response to DNA replication stress"
S000000170,YBL074C,AAR2,1.0,12.0,12.0,[12.0],Component of the U5 snRNP complex; required for splicing of U3 precursors; originally described as a splicing factor specifically required for splicing pre-mRNA of the MATa1 cistron
S000028580,YOL164W-A,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; identified by fungal homology and RT-PCR
S000002292,YDL134C,PPH21,1.0,12.0,12.0,[12.0],"Catalytic subunit of protein phosphatase 2A (PP2A); functionally redundant with Pph22p; methylated at C terminus; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; forms nuclear foci upon DNA replication stress; PPH21 has a paralog, PPH22, that arose from the whole genome duplication"
S000029726,YGR161W-C,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; identified by sequence comparison with hemiascomycetous yeast species
S000002295,YDL136W,RPL35B,1.0,12.0,12.0,[12.0],"Ribosomal 60S subunit protein L35B; homologous to mammalian ribosomal protein L35 and bacterial L29; RPL35B has a paralog, RPL35A, that arose from the whole genome duplication"
S000003032,YGL064C,MRH4,1.0,12.0,12.0,[12.0],"Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes"
S000028830,YHR007C-A,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; identified by expression profiling and mass spectrometry; SWAT-GFP fusion protein localizes to the nucleus
S000000081,YAR042W,SWH1,1.0,12.0,12.0,[12.0],"Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog, OSH2, that arose from the whole genome duplication"
S000028835,YIL002W-A,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; identified by expression profiling and mass spectrometry
S000000774,YEL048C,TCA17,1.0,12.0,12.0,[12.0],"Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating intra-Golgi and endosome-Golgi traffic; promotes association of TRAPPII-specific subunits with the TRAPP core complex; sedlin related; human Sedlin mutations cause SEDT, a skeletal disorder"
S000002805,YDR397C,NCB2,1.0,12.0,12.0,[12.0],Subunit of a heterodimeric NC2 transcription regulator complex; complex binds to TBP and can repress transcription by preventing preinitiation complex assembly or stimulate activated transcription; homologous to human NC2beta; complex also includes Bur6p
S000005433,YOL072W,THP1,1.0,12.0,12.0,[12.0],Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding
S000000737,YEL011W,GLC3,1.0,12.0,12.0,[12.0],"Glycogen branching enzyme, involved in glycogen accumulation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress; glycogen accumulation defect of the null mutant is functionally complemented by human GBE1, which is associated with glycogen storage disease"
S000001526,YKL043W,PHD1,1.0,12.0,12.0,[12.0],"Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation; similar to StuA, an A. nidulans developmental regulator; potential Cdc28p substrate; PHD1 has a paralog, SOK2, that arose from the whole genome duplication"
S000004129,YLR139C,SLS1,1.0,12.0,12.0,[12.0],Mitochondrial membrane protein; coordinates expression of mitochondrially-encoded genes; may facilitate delivery of mRNA to membrane-bound translation machinery
S000000179,YBL083C,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps verified ORF ALG3"
S000000177,YBL081W,,1.0,12.0,12.0,[12.0],Non-essential protein of unknown function; null mutation results in a decrease in plasma membrane electron transport
S000002340,YDL181W,INH1,1.0,12.0,12.0,[12.0],"Protein that inhibits ATP hydrolysis by the F1F0-ATP synthase; inhibitory function is enhanced by stabilizing proteins Stf1p and Stf2p; has a calmodulin-binding motif and binds calmodulin in vitro; INH1 has a paralog, STF1, that arose from the whole genome duplication"
S000000464,YBR260C,RGD1,1.0,12.0,12.0,[12.0],GTPase-activating protein (RhoGAP) for Rho3p and Rho4p; possibly involved in control of actin cytoskeleton organization
S000004637,YMR034C,RCH1,1.0,12.0,12.0,[12.0],Putative transporter; localizes to the plasma membrane in response to high levels of extracellular calcium; member of the SLC10 carrier family; identified in a transposon mutagenesis screen as a gene involved in azole resistance; YMR034C is not an essential gene
S000006603,TI(AAU)E2,,1.0,12.0,12.0,[12.0],"Isoleucine tRNA (tRNA-Ile), predicted by tRNAscan-SE analysis"
S000005509,YOL149W,DCP1,1.0,12.0,12.0,[12.0],Subunit of the Dcp1p-Dcp2p decapping enzyme complex; decapping complex removes the 5' cap structure from mRNAs prior to their degradation; enhances the activity of catalytic subunit Dcp2p; regulated by DEAD box protein Dhh1p; forms cytoplasmic foci upon DNA replication stress
S000000130,YBL034C,STU1,1.0,12.0,12.0,[12.0],Component of the mitotic spindle; binds to interpolar microtubules via its association with beta-tubulin (Tub2p); required for interpolar microtubules to provide an outward force on the spindle poles
S000007283,Q0275,COX3,1.0,12.0,12.0,[12.0],Subunit III of cytochrome c oxidase (Complex IV); Complex IV is the terminal member of the mitochondrial inner membrane electron transport chain; one of three mitochondrially-encoded subunits
S000005508,YOL148C,SPT20,1.0,12.0,12.0,[12.0],Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay
S000004299,YLR308W,CDA2,1.0,12.0,12.0,[12.0],"Chitin deacetylase; together with Cda1p involved in the biosynthesis ascospore wall component, chitosan; required for proper rigidity of the ascospore wall"
S000004749,YMR141C,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000006641,TL(CAA)G3,,1.0,12.0,12.0,[12.0],"Leucine tRNA (tRNA-Leu), predicted by tRNAscan-SE analysis"
S000005757,YOR231W,MKK1,1.0,12.0,12.0,[12.0],"MAPKK involved in the protein kinase C signaling pathway; involved in control of cell integrity; upon activation by Bck1p phosphorylates downstream target, Slt2p; functionally redundant with Mkk2p; MKK1 has a paralog, MKK2, that arose from the whole genome duplication"
S000004748,YMR140W,SIP5,1.0,12.0,12.0,[12.0],Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress
S000006640,TL(CAA)G2,SUP54,1.0,12.0,12.0,[12.0],"Leucine tRNA (tRNA-Leu), predicted by tRNAscan-SE analysis; can mutate to suppress amber nonsense mutations"
S000004291,YLR300W,EXG1,1.0,12.0,12.0,[12.0],"Major exo-1,3-beta-glucanase of the cell wall; involved in cell wall beta-glucan assembly; exists as three differentially glycosylated isoenzymes; EXG1 has a paralog, SPR1, that arose from the whole genome duplication"
S000004141,YLR151C,PCD1,1.0,12.0,12.0,[12.0],"8-oxo-dGTP diphosphatase; prevents spontaneous mutagenesis via sanitization of oxidized purine nucleoside triphosphates; can also act as peroxisomal pyrophosphatase with specificity for coenzyme A and CoA derivatives, may function to remove potentially toxic oxidized CoA disulfide from peroxisomes to maintain the capacity for beta-oxidation of fatty acids; nudix hydrolase family member; similar E. coli MutT and human, rat and mouse MTH1"
S000005504,YOL144W,NOP8,1.0,12.0,12.0,[12.0],Nucleolar protein required for 60S ribosomal subunit biogenesis
S000004294,YLR303W,MET17,1.0,12.0,12.0,[12.0],O-acetyl homoserine-O-acetyl serine sulfhydrylase; required for Methionine and cysteine biosynthesis
S000004745,YMR137C,PSO2,1.0,12.0,12.0,[12.0],Nuclease required for DNA single- and double-strand break repair; acts at a post-incision step in repair of breaks that result from interstrand cross-links produced by a variety of mono- and bi-functional psoralen derivatives; induced by UV-irradiation; forms nuclear foci upon DNA replication stress
S000004140,YLR150W,STM1,1.0,12.0,12.0,[12.0],Protein required for optimal translation under nutrient stress; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid; helps maintain telomere structure; protein abundance increases in response to DNA replication stress; serves as a ribosome preservation factor both during quiescence and recovery
S000006132,YPL211W,NIP7,1.0,12.0,12.0,[12.0],Nucleolar protein required for 60S ribosome subunit biogenesis; constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p
S000000425,YBR221C,PDB1,1.0,12.0,12.0,[12.0],E1 beta subunit of the pyruvate dehydrogenase (PDH) complex; PDH is an evolutionarily conserved multi-protein complex found in mitochondria
S000000284,YBR080C,SEC18,1.0,12.0,12.0,[12.0],"AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)"
S000000424,YBR220C,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; YBR220C is not an essential gene
S000003459,YGR227W,DIE2,1.0,12.0,12.0,[12.0],"Dolichyl-phosphoglucose-dependent alpha-1,2-glucosyltransferase; located in the ER; functions in pathway that synthesizes the dolichol-linked oligosaccharide precursor for N-linked protein glycosylation; has a role in regulation of ITR1 and INO1; human homolog ALG10B can complement yeast die2 null mutant"
